"","siteId","ecoCode","ecoName"
"3482",30074,"20","Colorado Plateaus"
"3483",30087,"19","Wasatch and Uinta Mountains"
"3484",30069,"19","Wasatch and Uinta Mountains"
"3485",30090,"13","Central Basin and Range"
"3486",30086,"20","Colorado Plateaus"
"3487",30085,"19","Wasatch and Uinta Mountains"
"3491",29977,"20","Colorado Plateaus"
"3492",29976,"20","Colorado Plateaus"
"3493",29949,"19","Wasatch and Uinta Mountains"
"3494",29950,"19","Wasatch and Uinta Mountains"
"3495",29952,"20","Colorado Plateaus"
"3496",29951,"20","Colorado Plateaus"
"3497",29953,"20","Colorado Plateaus"
"3498",29954,"20","Colorado Plateaus"
"3499",29955,"20","Colorado Plateaus"
"3500",29967,"20","Colorado Plateaus"
"3501",29968,"20","Colorado Plateaus"
"3502",29969,"20","Colorado Plateaus"
"3503",29956,"20","Colorado Plateaus"
"3504",29970,"19","Wasatch and Uinta Mountains"
"3505",30109,"13","Central Basin and Range"
"3507",30099,"19","Wasatch and Uinta Mountains"
"3508",29971,"19","Wasatch and Uinta Mountains"
"3511",29972,"19","Wasatch and Uinta Mountains"
"3512",29973,"13","Central Basin and Range"
"3513",30112,"80","Northern Basin and Range"
"3514",30106,"13","Central Basin and Range"
"3515",29958,"13","Central Basin and Range"
"3516",29959,"19","Wasatch and Uinta Mountains"
"3517",29960,"19","Wasatch and Uinta Mountains"
"3518",29974,"13","Central Basin and Range"
"3519",29975,"13","Central Basin and Range"
"3520",30097,"19","Wasatch and Uinta Mountains"
"3521",30102,"20","Colorado Plateaus"
"3522",30023,"20","Colorado Plateaus"
"3523",29961,"20","Colorado Plateaus"
"3524",30111,"20","Colorado Plateaus"
"3525",30105,"19","Wasatch and Uinta Mountains"
"3526",30025,"20","Colorado Plateaus"
"3527",30107,"19","Wasatch and Uinta Mountains"
"3528",30026,"19","Wasatch and Uinta Mountains"
"3531",8654,"19","Wasatch and Uinta Mountains"
"3532",8655,"19","Wasatch and Uinta Mountains"
"3533",8656,"19","Wasatch and Uinta Mountains"
"3534",8657,"19","Wasatch and Uinta Mountains"
"3555",11208,"19","Wasatch and Uinta Mountains"
"3560",10100,"20","Colorado Plateaus"
"3568",366,"19","Wasatch and Uinta Mountains"
"3569",2728,"19","Wasatch and Uinta Mountains"
"3570",2734,"19","Wasatch and Uinta Mountains"
"3571",2735,"19","Wasatch and Uinta Mountains"
"3572",2723,"19","Wasatch and Uinta Mountains"
"3573",365,"19","Wasatch and Uinta Mountains"
"3574",2727,"19","Wasatch and Uinta Mountains"
"3579",362,"18","Wyoming Basin"
"3581",23839,"21","Southern Rockies"
"3583",23840,"13","Central Basin and Range"
"3584",23841,"19","Wasatch and Uinta Mountains"
"3585",23842,"19","Wasatch and Uinta Mountains"
"3587",23843,"19","Wasatch and Uinta Mountains"
"3588",23844,"19","Wasatch and Uinta Mountains"
"3589",29978,"19","Wasatch and Uinta Mountains"
"3591",29979,"20","Colorado Plateaus"
"3592",29980,"19","Wasatch and Uinta Mountains"
"3594",29981,"13","Central Basin and Range"
"3596",30003,"13","Central Basin and Range"
"3597",30017,"20","Colorado Plateaus"
"3598",30022,"20","Colorado Plateaus"
"3599",30027,"13","Central Basin and Range"
"3600",30033,"20","Colorado Plateaus"
"3601",30040,"20","Colorado Plateaus"
"3603",30072,"20","Colorado Plateaus"
"3604",30081,"13","Central Basin and Range"
"3605",30084,"20","Colorado Plateaus"
"3607",30093,"20","Colorado Plateaus"
"3608",2782,"13","Central Basin and Range"
"3610",3422,"13","Central Basin and Range"
"3611",3339,"20","Colorado Plateaus"
"3612",3003,"20","Colorado Plateaus"
"3613",3331,"20","Colorado Plateaus"
"3614",3034,"20","Colorado Plateaus"
"3615",3035,"20","Colorado Plateaus"
"3616",2828,"18","Wyoming Basin"
"3617",3351,"20","Colorado Plateaus"
"3618",3004,"20","Colorado Plateaus"
"3619",3012,"20","Colorado Plateaus"
"3620",3011,"20","Colorado Plateaus"
"3621",3023,"19","Wasatch and Uinta Mountains"
"3622",3329,"20","Colorado Plateaus"
"3623",3455,"19","Wasatch and Uinta Mountains"
"3624",3454,"19","Wasatch and Uinta Mountains"
"3625",3456,"19","Wasatch and Uinta Mountains"
"3628",2985,"20","Colorado Plateaus"
"3629",3068,"20","Colorado Plateaus"
"3630",3376,"13","Central Basin and Range"
"3631",3378,"13","Central Basin and Range"
"3632",2954,"19","Wasatch and Uinta Mountains"
"3634",2829,"18","Wyoming Basin"
"3635",3379,"13","Central Basin and Range"
"3640",2938,"19","Wasatch and Uinta Mountains"
"3641",2943,"19","Wasatch and Uinta Mountains"
"3644",3301,"20","Colorado Plateaus"
"3649",3326,"19","Wasatch and Uinta Mountains"
"3652",3377,"13","Central Basin and Range"
"3653",3000,"20","Colorado Plateaus"
"3654",3430,"13","Central Basin and Range"
"3655",3396,"13","Central Basin and Range"
"3656",3443,"13","Central Basin and Range"
"3657",3445,"13","Central Basin and Range"
"3658",3433,"13","Central Basin and Range"
"3659",2811,"13","Central Basin and Range"
"3660",3340,"21","Southern Rockies"
"3661",3037,"21","Southern Rockies"
"3662",2989,"20","Colorado Plateaus"
"3663",2990,"20","Colorado Plateaus"
"3664",8622,"20","Colorado Plateaus"
"3668",23026,"19","Wasatch and Uinta Mountains"
"3671",23027,"19","Wasatch and Uinta Mountains"
"3672",23028,"19","Wasatch and Uinta Mountains"
"3675",4720,"19","Wasatch and Uinta Mountains"
"3677",22152,"19","Wasatch and Uinta Mountains"
"3678",4721,"19","Wasatch and Uinta Mountains"
"3681",19950,"19","Wasatch and Uinta Mountains"
"3706",18605,"19","Wasatch and Uinta Mountains"
"3709",18606,"19","Wasatch and Uinta Mountains"
"3712",18607,"19","Wasatch and Uinta Mountains"
"3715",18608,"19","Wasatch and Uinta Mountains"
"3718",20453,"19","Wasatch and Uinta Mountains"
"3721",21908,"19","Wasatch and Uinta Mountains"
"3724",21909,"19","Wasatch and Uinta Mountains"
"3732",23029,"19","Wasatch and Uinta Mountains"
"3733",7101,"20","Colorado Plateaus"
"3734",7099,"20","Colorado Plateaus"
"3735",7097,"20","Colorado Plateaus"
"3736",10136,"20","Colorado Plateaus"
"3740",10141,"20","Colorado Plateaus"
"3749",3460,"19","Wasatch and Uinta Mountains"
"3750",2875,"19","Wasatch and Uinta Mountains"
"3751",3261,"13","Central Basin and Range"
"3752",2963,"19","Wasatch and Uinta Mountains"
"3753",2788,"13","Central Basin and Range"
"3754",3213,"19","Wasatch and Uinta Mountains"
"3756",2780,"13","Central Basin and Range"
"3757",3713,"19","Wasatch and Uinta Mountains"
"3758",3169,"13","Central Basin and Range"
"3759",2936,"19","Wasatch and Uinta Mountains"
"3761",2987,"13","Central Basin and Range"
"3762",3440,"19","Wasatch and Uinta Mountains"
"3763",2946,"19","Wasatch and Uinta Mountains"
"3764",2806,"13","Central Basin and Range"
"3765",2818,"13","Central Basin and Range"
"3766",2821,"13","Central Basin and Range"
"3767",3437,"19","Wasatch and Uinta Mountains"
"3768",3607,"19","Wasatch and Uinta Mountains"
"3769",3438,"19","Wasatch and Uinta Mountains"
"3770",3249,"19","Wasatch and Uinta Mountains"
"3771",3248,"19","Wasatch and Uinta Mountains"
"3772",3615,"19","Wasatch and Uinta Mountains"
"3773",3600,"19","Wasatch and Uinta Mountains"
"3775",2786,"13","Central Basin and Range"
"3776",2932,"13","Central Basin and Range"
"3777",3036,"20","Colorado Plateaus"
"3778",3038,"20","Colorado Plateaus"
"3781",3010,"20","Colorado Plateaus"
"3782",3511,"19","Wasatch and Uinta Mountains"
"3785",3645,"19","Wasatch and Uinta Mountains"
"3786",3170,"13","Central Basin and Range"
"3787",2800,"13","Central Basin and Range"
"3788",2830,"18","Wyoming Basin"
"3789",2778,"13","Central Basin and Range"
"3790",3266,"13","Central Basin and Range"
"3791",3194,"19","Wasatch and Uinta Mountains"
"3793",3344,"19","Wasatch and Uinta Mountains"
"3794",2797,"13","Central Basin and Range"
"3795",2802,"13","Central Basin and Range"
"3796",3494,"19","Wasatch and Uinta Mountains"
"3797",3085,"19","Wasatch and Uinta Mountains"
"3798",3186,"19","Wasatch and Uinta Mountains"
"3799",3644,"19","Wasatch and Uinta Mountains"
"3801",3040,"20","Colorado Plateaus"
"3802",2781,"13","Central Basin and Range"
"3803",3039,"20","Colorado Plateaus"
"3811",19367,"20","Colorado Plateaus"
"3812",19368,"20","Colorado Plateaus"
"3813",19369,"20","Colorado Plateaus"
"3814",7275,"20","Colorado Plateaus"
"3815",20164,"19","Wasatch and Uinta Mountains"
"3816",20163,"19","Wasatch and Uinta Mountains"
"3817",20167,"19","Wasatch and Uinta Mountains"
"3818",8623,"20","Colorado Plateaus"
"3819",8624,"20","Colorado Plateaus"
"3820",8625,"20","Colorado Plateaus"
"3821",8626,"20","Colorado Plateaus"
"3822",8627,"20","Colorado Plateaus"
"3823",8628,"20","Colorado Plateaus"
"3836",2979,"19","Wasatch and Uinta Mountains"
"3837",3609,"19","Wasatch and Uinta Mountains"
"3838",3499,"13","Central Basin and Range"
"3839",3498,"13","Central Basin and Range"
"3840",3200,"19","Wasatch and Uinta Mountains"
"3841",3201,"19","Wasatch and Uinta Mountains"
"3842",2784,"13","Central Basin and Range"
"3843",2783,"13","Central Basin and Range"
"3844",3458,"13","Central Basin and Range"
"3845",3457,"13","Central Basin and Range"
"3846",3393,"13","Central Basin and Range"
"3847",3009,"20","Colorado Plateaus"
"3848",3008,"20","Colorado Plateaus"
"3849",2879,"13","Central Basin and Range"
"3850",2877,"13","Central Basin and Range"
"3851",2776,"13","Central Basin and Range"
"3852",2777,"13","Central Basin and Range"
"3853",3421,"13","Central Basin and Range"
"3854",3420,"13","Central Basin and Range"
"3855",2975,"19","Wasatch and Uinta Mountains"
"3856",2972,"19","Wasatch and Uinta Mountains"
"3857",3101,"20","Colorado Plateaus"
"3860",3195,"19","Wasatch and Uinta Mountains"
"3861",3506,"13","Central Basin and Range"
"3862",3505,"13","Central Basin and Range"
"3863",3395,"13","Central Basin and Range"
"3864",3394,"13","Central Basin and Range"
"3865",3429,"13","Central Basin and Range"
"3866",3419,"13","Central Basin and Range"
"3867",3258,"14","Mojave Basin and Range"
"3868",3262,"14","Mojave Basin and Range"
"3878",3352,"20","Colorado Plateaus"
"3879",3196,"19","Wasatch and Uinta Mountains"
"3880",3191,"19","Wasatch and Uinta Mountains"
"3882",3618,"20","Colorado Plateaus"
"3883",3022,"19","Wasatch and Uinta Mountains"
"3884",3188,"19","Wasatch and Uinta Mountains"
"3886",3704,"19","Wasatch and Uinta Mountains"
"3888",3703,"19","Wasatch and Uinta Mountains"
"3889",2993,"19","Wasatch and Uinta Mountains"
"3890",3174,"19","Wasatch and Uinta Mountains"
"3891",2992,"19","Wasatch and Uinta Mountains"
"3897",3400,"19","Wasatch and Uinta Mountains"
"3898",3512,"19","Wasatch and Uinta Mountains"
"3899",3448,"19","Wasatch and Uinta Mountains"
"3900",3490,"19","Wasatch and Uinta Mountains"
"3901",3535,"19","Wasatch and Uinta Mountains"
"3902",3469,"19","Wasatch and Uinta Mountains"
"3903",3533,"19","Wasatch and Uinta Mountains"
"3904",3488,"19","Wasatch and Uinta Mountains"
"3905",3597,"19","Wasatch and Uinta Mountains"
"3906",3525,"19","Wasatch and Uinta Mountains"
"3907",3487,"19","Wasatch and Uinta Mountains"
"3908",3500,"19","Wasatch and Uinta Mountains"
"3909",3432,"19","Wasatch and Uinta Mountains"
"3910",3516,"19","Wasatch and Uinta Mountains"
"3911",3462,"19","Wasatch and Uinta Mountains"
"3912",3423,"13","Central Basin and Range"
"3913",3514,"19","Wasatch and Uinta Mountains"
"3914",3471,"19","Wasatch and Uinta Mountains"
"3915",3524,"19","Wasatch and Uinta Mountains"
"3916",3466,"19","Wasatch and Uinta Mountains"
"3917",3504,"19","Wasatch and Uinta Mountains"
"3918",3605,"19","Wasatch and Uinta Mountains"
"3919",3478,"19","Wasatch and Uinta Mountains"
"3920",3501,"19","Wasatch and Uinta Mountains"
"3921",3480,"19","Wasatch and Uinta Mountains"
"3922",3520,"19","Wasatch and Uinta Mountains"
"3924",3449,"19","Wasatch and Uinta Mountains"
"3925",3495,"19","Wasatch and Uinta Mountains"
"3926",3444,"13","Central Basin and Range"
"3927",3503,"19","Wasatch and Uinta Mountains"
"3928",3608,"13","Central Basin and Range"
"3929",3518,"19","Wasatch and Uinta Mountains"
"3930",3477,"19","Wasatch and Uinta Mountains"
"3931",3509,"19","Wasatch and Uinta Mountains"
"3932",3428,"19","Wasatch and Uinta Mountains"
"3933",3521,"19","Wasatch and Uinta Mountains"
"3934",3463,"19","Wasatch and Uinta Mountains"
"3935",3415,"19","Wasatch and Uinta Mountains"
"3936",3603,"19","Wasatch and Uinta Mountains"
"3937",3489,"19","Wasatch and Uinta Mountains"
"3938",3468,"19","Wasatch and Uinta Mountains"
"3939",3474,"19","Wasatch and Uinta Mountains"
"3940",3522,"19","Wasatch and Uinta Mountains"
"3941",3452,"19","Wasatch and Uinta Mountains"
"3942",3431,"13","Central Basin and Range"
"3943",3519,"19","Wasatch and Uinta Mountains"
"3944",3513,"19","Wasatch and Uinta Mountains"
"3945",3439,"19","Wasatch and Uinta Mountains"
"3946",3508,"13","Central Basin and Range"
"3947",3389,"13","Central Basin and Range"
"3948",3638,"19","Wasatch and Uinta Mountains"
"3949",3637,"19","Wasatch and Uinta Mountains"
"3950",2931,"13","Central Basin and Range"
"3951",2933,"13","Central Basin and Range"
"3953",2974,"19","Wasatch and Uinta Mountains"
"3954",3450,"13","Central Basin and Range"
"3972",3411,"19","Wasatch and Uinta Mountains"
"3973",3406,"13","Central Basin and Range"
"3974",3404,"13","Central Basin and Range"
"4018",23808,"19","Wasatch and Uinta Mountains"
"4019",12394,"13","Central Basin and Range"
"4020",23809,"19","Wasatch and Uinta Mountains"
"4021",23810,"13","Central Basin and Range"
"4022",19122,"19","Wasatch and Uinta Mountains"
"4023",23811,"13","Central Basin and Range"
"4024",23812,"19","Wasatch and Uinta Mountains"
"4025",23813,"19","Wasatch and Uinta Mountains"
"4026",23814,"19","Wasatch and Uinta Mountains"
"4027",12087,"19","Wasatch and Uinta Mountains"
"4028",3397,"19","Wasatch and Uinta Mountains"
"4029",12085,"19","Wasatch and Uinta Mountains"
"4030",23815,"19","Wasatch and Uinta Mountains"
"4031",23816,"19","Wasatch and Uinta Mountains"
"4032",23817,"19","Wasatch and Uinta Mountains"
"4033",23818,"13","Central Basin and Range"
"4034",21838,"19","Wasatch and Uinta Mountains"
"4035",23819,"13","Central Basin and Range"
"4036",23820,"19","Wasatch and Uinta Mountains"
"4037",5437,"19","Wasatch and Uinta Mountains"
"4038",9515,"19","Wasatch and Uinta Mountains"
"4039",12180,"19","Wasatch and Uinta Mountains"
"4041",23821,"19","Wasatch and Uinta Mountains"
"4042",23822,"19","Wasatch and Uinta Mountains"
"4043",23198,"13","Central Basin and Range"
"4044",23823,"19","Wasatch and Uinta Mountains"
"4045",23824,"19","Wasatch and Uinta Mountains"
"4046",23825,"13","Central Basin and Range"
"4047",23826,"19","Wasatch and Uinta Mountains"
"4048",23827,"19","Wasatch and Uinta Mountains"
"4049",23828,"19","Wasatch and Uinta Mountains"
"4050",23829,"19","Wasatch and Uinta Mountains"
"4051",5407,"19","Wasatch and Uinta Mountains"
"4052",23830,"19","Wasatch and Uinta Mountains"
"4053",3426,"19","Wasatch and Uinta Mountains"
"4054",23831,"19","Wasatch and Uinta Mountains"
"4055",23832,"19","Wasatch and Uinta Mountains"
"4056",23833,"19","Wasatch and Uinta Mountains"
"4057",23834,"19","Wasatch and Uinta Mountains"
"4058",23835,"13","Central Basin and Range"
"4059",23836,"13","Central Basin and Range"
"4060",23837,"19","Wasatch and Uinta Mountains"
"4061",23838,"19","Wasatch and Uinta Mountains"
"4062",21784,"13","Central Basin and Range"
"4063",21785,"13","Central Basin and Range"
"4064",21786,"19","Wasatch and Uinta Mountains"
"4065",21787,"19","Wasatch and Uinta Mountains"
"4066",21788,"19","Wasatch and Uinta Mountains"
"4067",21789,"19","Wasatch and Uinta Mountains"
"4068",21790,"13","Central Basin and Range"
"4069",3425,"13","Central Basin and Range"
"4070",21791,"13","Central Basin and Range"
"4084",23684,"20","Colorado Plateaus"
"4085",12071,"20","Colorado Plateaus"
"4086",12472,"20","Colorado Plateaus"
"4103",12070,"20","Colorado Plateaus"
"4104",12065,"20","Colorado Plateaus"
"4105",12066,"20","Colorado Plateaus"
"4106",12067,"20","Colorado Plateaus"
"4107",12068,"20","Colorado Plateaus"
"4108",12069,"20","Colorado Plateaus"
"4109",11633,"20","Colorado Plateaus"
"4110",11634,"20","Colorado Plateaus"
"4111",14269,"20","Colorado Plateaus"
"4112",19997,"20","Colorado Plateaus"
"4113",19998,"20","Colorado Plateaus"
"4141",20118,"19","Wasatch and Uinta Mountains"
"4151",22721,"18","Wyoming Basin"
"4152",22722,"19","Wasatch and Uinta Mountains"
"4153",22723,"19","Wasatch and Uinta Mountains"
"4159",3405,"13","Central Basin and Range"
"4166",2819,"13","Central Basin and Range"
"4182",11568,"19","Wasatch and Uinta Mountains"
"4183",11612,"19","Wasatch and Uinta Mountains"
"4185",19947,"19","Wasatch and Uinta Mountains"
"4188",28473,"19","Wasatch and Uinta Mountains"
"4189",8492,"19","Wasatch and Uinta Mountains"
"4190",8560,"19","Wasatch and Uinta Mountains"
"4191",28501,"19","Wasatch and Uinta Mountains"
"4194",28552,"20","Colorado Plateaus"
"4199",4504,"19","Wasatch and Uinta Mountains"
"4200",4493,"19","Wasatch and Uinta Mountains"
"4202",20484,"20","Colorado Plateaus"
"4203",20482,"20","Colorado Plateaus"
"4204",20490,"20","Colorado Plateaus"
"4205",20480,"20","Colorado Plateaus"
"4208",20488,"20","Colorado Plateaus"
"4209",20481,"20","Colorado Plateaus"
"4211",20476,"20","Colorado Plateaus"
"4212",20477,"20","Colorado Plateaus"
"4213",20478,"20","Colorado Plateaus"
"4224",20479,"20","Colorado Plateaus"
"4226",20483,"20","Colorado Plateaus"
"4228",20489,"20","Colorado Plateaus"
"4229",20491,"20","Colorado Plateaus"
"4230",20487,"20","Colorado Plateaus"
"4259",3413,"13","Central Basin and Range"
"4260",3414,"19","Wasatch and Uinta Mountains"
"4271",21706,"19","Wasatch and Uinta Mountains"
"4280",16380,"19","Wasatch and Uinta Mountains"
"4284",28772,"19","Wasatch and Uinta Mountains"
"4287",11794,"19","Wasatch and Uinta Mountains"
"4288",4384,"19","Wasatch and Uinta Mountains"
"4289",8703,"19","Wasatch and Uinta Mountains"
"4303",9925,"20","Colorado Plateaus"
"4320",2984,"20","Colorado Plateaus"
"4321",2986,"20","Colorado Plateaus"
"4323",2988,"20","Colorado Plateaus"
"4324",2991,"20","Colorado Plateaus"
"4325",2998,"19","Wasatch and Uinta Mountains"
"4327",3002,"20","Colorado Plateaus"
"4328",3005,"20","Colorado Plateaus"
"4329",3006,"20","Colorado Plateaus"
"4330",3007,"20","Colorado Plateaus"
"4331",3017,"19","Wasatch and Uinta Mountains"
"4332",3024,"19","Wasatch and Uinta Mountains"
"4333",3260,"13","Central Basin and Range"
"4334",3265,"13","Central Basin and Range"
"4335",3267,"20","Colorado Plateaus"
"4336",3268,"20","Colorado Plateaus"
"4337",3271,"20","Colorado Plateaus"
"4339",3272,"19","Wasatch and Uinta Mountains"
"4340",3274,"20","Colorado Plateaus"
"4342",3277,"20","Colorado Plateaus"
"4343",3288,"20","Colorado Plateaus"
"4344",3289,"20","Colorado Plateaus"
"4345",3290,"21","Southern Rockies"
"4347",3291,"20","Colorado Plateaus"
"4348",3293,"19","Wasatch and Uinta Mountains"
"4349",3297,"20","Colorado Plateaus"
"4350",3298,"20","Colorado Plateaus"
"4352",3304,"20","Colorado Plateaus"
"4353",3312,"20","Colorado Plateaus"
"4354",3314,"20","Colorado Plateaus"
"4355",3319,"20","Colorado Plateaus"
"4356",3324,"20","Colorado Plateaus"
"4357",3334,"20","Colorado Plateaus"
"4358",3335,"20","Colorado Plateaus"
"4359",3336,"19","Wasatch and Uinta Mountains"
"4360",3337,"20","Colorado Plateaus"
"4361",3338,"20","Colorado Plateaus"
"4362",3342,"20","Colorado Plateaus"
"4363",3343,"20","Colorado Plateaus"
"4364",3347,"20","Colorado Plateaus"
"4365",3354,"20","Colorado Plateaus"
"4366",3357,"20","Colorado Plateaus"
"4367",3368,"21","Southern Rockies"
"4369",3374,"20","Colorado Plateaus"
"4370",3616,"19","Wasatch and Uinta Mountains"
